"QDate","FwdMonth","CONTOUR_D","FwdYM","CONTOUR_M","CORR_M","SLOPE_D","FwdType"
2014-02-06,19,1.8252,"2015-09",,,,"WTI _ 19"
2014-02-06,20,1.881,"2015-10",,,,"WTI _ 20"
2014-02-06,21,-69.7732615384615,"2015-11",,,,"WTI _ 21"
2014-02-06,22,-69.2732615384615,"2015-12",,,,"WTI _ 22"
2014-02-06,23,-68.8332615384615,"2016-01",,,,"WTI _ 23"
2014-02-06,24,2.12443076923077,"2016-02",,0.2420663114708,,"WTI _ 24"
2014-02-06,25,2.17736923076923,"2016-03",,,,"WTI _ 25"
2014-02-06,26,-67.8932615384615,"2016-04",,,,"WTI _ 26"
2014-02-06,27,-67.6389615384615,"2016-05",,,,"WTI _ 27"
2014-02-06,28,-67.3109615384615,"2016-06",,,,"WTI _ 28"
2014-02-06,29,2.35250769230769,"2016-07",,,,"WTI _ 29"
2014-02-06,30,2.38687692307692,"2016-08",,0.633544503604409,-4.23074102564103,"WTI _ 30"
2014-02-06,31,-66.6022615384615,"2016-09",,,,"WTI _ 31"
2014-02-06,32,-66.4632615384616,"2016-10",,,,"WTI _ 32"
2014-02-06,33,-66.2999615384615,"2016-11",,,,"WTI _ 33"
2014-02-07,0,0,"2014-02",,,,"WTI _ 00"
2014-02-07,1,0.0746615384615374,"2014-03",,,0,"WTI _ 01"
2014-02-07,2,-81.5141307692308,"2014-04",,,81.5887923076923,"WTI _ 02"
2014-02-07,3,-80.7779307692308,"2014-05",,,,"WTI _ 03"
2014-02-07,4,-80.0626307692308,"2014-06",,,,"WTI _ 04"
2014-02-07,5,0.517446153846153,"2014-07",,,,"WTI _ 05"
2014-02-07,6,0.63826153846154,"2014-08",,,-20.5380980769231,"WTI _ 06"
2014-02-07,7,-77.7726307692308,"2014-09",,,,"WTI _ 07"
2014-02-07,8,-77.0855307692308,"2014-10",,,,"WTI _ 08"
2014-02-07,9,-76.4838307692308,"2014-11",,,,"WTI _ 09"
2014-02-07,10,1.06072307692308,"2014-12",,,,"WTI _ 10"
2014-02-07,11,1.17169230769231,"2015-01",,,,"WTI _ 11"
2014-02-07,12,-74.4791307692308,"2015-02",,,12.5195653846154,"WTI _ 12"
2014-02-07,13,-73.9285307692308,"2015-03",,,,"WTI _ 13"
2014-02-07,14,-73.4479307692308,"2015-04",,,,"WTI _ 14"
2014-02-07,15,1.48746153846154,"2015-05",,,,"WTI _ 15"
2014-02-07,16,1.56912307692308,"2015-06",,,,"WTI _ 16"
2014-02-07,17,-71.8476307692308,"2015-07",,,,"WTI _ 17"
2014-02-07,18,-71.4145307692308,"2015-08",,,,"WTI _ 18"
2014-02-07,19,-71.0155307692308,"2015-09",,,,"WTI _ 19"
2014-02-07,20,1.8424,"2015-10",,,,"WTI _ 20"
2014-02-07,21,1.89453846153846,"2015-11",,,,"WTI _ 21"
2014-02-07,22,-69.7780307692308,"2015-12",,,,"WTI _ 22"
2014-02-07,23,-69.3238307692308,"2016-01",,,,"WTI _ 23"
2014-02-07,24,-68.9812307692308,"2016-02",,,,"WTI _ 24"
2014-02-07,25,2.15192307692308,"2016-03",,,,"WTI _ 25"
2014-02-07,26,2.19672307692308,"2016-04",,,,"WTI _ 26"
2014-02-07,27,-68.0512307692308,"2016-05",,,,"WTI _ 27"
2014-02-07,28,-67.7026307692308,"2016-06",,,,"WTI _ 28"
2014-02-07,29,-67.4002307692308,"2016-07",,,,"WTI _ 29"
2014-02-07,30,2.37523076923077,"2016-08",,,-4.26968675213675,"WTI _ 30"
2014-02-07,31,2.40873846153846,"2016-09",,,,"WTI _ 31"
2014-02-07,32,-66.7945307692308,"2016-10",,,,"WTI _ 32"
2014-02-07,33,-66.6145307692308,"2016-11",,,,"WTI _ 33"
2014-02-10,0,0,"2014-02",,0.666274054448739,,"WTI _ 00"
2014-02-10,1,84.5590538461538,"2014-03",,-0.165236229491539,0,"WTI _ 01"
2014-02-10,2,84.6715769230769,"2014-04",,-0.469579705355875,-0.112523076923077,"WTI _ 02"
2014-02-10,3,2.1396,"2014-05",,-0.310188248588526,,"WTI _ 03"
2014-02-10,4,2.94999999999999,"2014-06",,0.271667382115998,,"WTI _ 04"
2014-02-10,5,3.87609999999999,"2014-07",,0.649893313357076,,"WTI _ 05"
2014-02-10,6,85.2062384615384,"2014-08",,-0.159131037075534,-0.133665384615384,"WTI _ 06"
2014-02-10,7,85.3238846153846,"2014-09",,-0.452209344875998,,"WTI _ 07"
2014-02-10,8,6.29289999999999,"2014-10",,-0.297027327101727,,"WTI _ 08"
2014-02-10,9,6.95609999999999,"2014-11",,,,"WTI _ 09"
2014-02-10,10,7.7979,"2014-12",,0.624521932917274,,"WTI _ 10"
2014-02-10,11,85.7956692307692,"2015-01",,-0.152920961807551,,"WTI _ 11"
2014-02-10,12,85.8814076923077,"2015-02",,-0.435457393571914,-0.112528205128205,"WTI _ 12"
2014-02-10,13,9.74839999999999,"2015-03",,,,"WTI _ 13"
2014-02-10,14,10.2729,"2015-04",,0.253221572991044,,"WTI _ 14"
2014-02-10,15,10.8369,"2015-05",,0.60274798942222,,"WTI _ 15"
2014-02-10,16,86.2299615384615,"2015-06",,-0.148041650270558,,"WTI _ 16"
2014-02-10,17,86.3233923076923,"2015-07",,-0.422110537212754,,"WTI _ 17"
2014-02-10,18,12.4929,"2015-08",,-0.276840784105323,,"WTI _ 18"
2014-02-10,19,12.9329,"2015-09",,0.246809809014015,,"WTI _ 19"
2014-02-10,20,13.3711,"2015-10",,0.586638814896148,,"WTI _ 20"
2014-02-10,21,86.5882846153846,"2015-11",,-0.144253788257271,,"WTI _ 21"
2014-02-10,22,86.6717769230769,"2015-12",,-0.412537215402251,,"WTI _ 22"
2014-02-10,23,14.775,"2016-01",,-0.270505304908644,,"WTI _ 23"
2014-02-10,24,15.1529,"2016-02",,,,"WTI _ 24"
2014-02-10,25,15.5579,"2016-03",,0.573607809083028,,"WTI _ 25"
2014-02-10,26,86.9170076923077,"2016-04",,-0.140423624895235,,"WTI _ 26"
2014-02-10,27,86.9634538461538,"2016-05",,-0.403171807482195,,"WTI _ 27"
2014-02-10,28,16.5611,"2016-06",,-0.264813315402504,,"WTI _ 28"
2014-02-10,29,16.8944,"2016-07",,0.237128728471965,,"WTI _ 29"
2014-02-10,30,17.1559,"2016-08",,,3.81808376068376,"WTI _ 30"
2014-02-10,31,87.1507769230769,"2016-09",,,,"WTI _ 31"
2014-02-10,32,87.1785461538462,"2016-10",,,,"WTI _ 32"
2014-02-10,33,17.7829,"2016-11",,,,"WTI _ 33"
2014-02-11,0,0,"2014-02",,,,"WTI _ 00"
2014-02-11,1,0.617899999999992,"2014-03",,,0,"WTI _ 01"
2014-02-11,2,84.6509692307692,"2014-04",,,-84.0330692307692,"WTI _ 02"
2014-02-11,3,84.7912615384615,"2014-05",,,,"WTI _ 03"
2014-02-11,4,3.15169999999999,"2014-06",,,,"WTI _ 04"
2014-02-11,5,4.0778,"2014-07",,,,"WTI _ 05"
2014-02-11,6,4.9646,"2014-08",,,19.9215923076923,"WTI _ 06"
2014-02-11,7,85.3160307692308,"2014-09",,,,"WTI _ 07"
2014-02-11,8,85.4359076923077,"2014-10",,,,"WTI _ 08"
2014-02-11,9,7.1904,"2014-11",,0.26317261894129,,"WTI _ 09"
2014-02-11,10,8.03959999999999,"2014-12",,,,"WTI _ 10"
2014-02-11,11,8.8326,"2015-01",,,,"WTI _ 11"
2014-02-11,12,85.8781230769231,"2015-02",,,-13.4855871794872,"WTI _ 12"
2014-02-11,13,85.9720769230769,"2015-03",,-0.284279677825875,,"WTI _ 13"
2014-02-11,14,10.5379,"2015-04",,,,"WTI _ 14"
2014-02-11,15,11.1086,"2015-05",,,,"WTI _ 15"
2014-02-11,16,11.6855,"2015-06",,,,"WTI _ 16"
2014-02-11,17,86.3248769230769,"2015-07",,,,"WTI _ 17"
2014-02-11,18,86.3984461538462,"2015-08",,,,"WTI _ 18"
2014-02-11,19,13.2146,"2015-09",,,,"WTI _ 19"
2014-02-11,20,13.6564,"2015-10",,,,"WTI _ 20"
2014-02-11,21,14.0371,"2015-11",,,,"WTI _ 21"
2014-02-11,22,86.6778153846154,"2015-12",,,,"WTI _ 22"
2014-02-11,23,86.7547230769231,"2016-01",,,,"WTI _ 23"
2014-02-11,24,15.4771,"2016-02",,0.241139593023044,,"WTI _ 24"
2014-02-11,25,15.8928,"2016-03",,,,"WTI _ 25"
2014-02-11,26,16.2246,"2016-04",,,,"WTI _ 26"
2014-02-11,27,86.9771230769231,"2016-05",,,,"WTI _ 27"
2014-02-11,28,87.0371230769231,"2016-06",,,,"WTI _ 28"
2014-02-11,29,17.2661,"2016-07",,,,"WTI _ 29"
2014-02-11,30,17.5276,"2016-08",,0.647021571085759,3.79725128205128,"WTI _ 30"
2014-02-11,31,17.7746,"2016-09",,,,"WTI _ 31"
2014-02-11,32,87.1964,"2016-10",,,,"WTI _ 32"
2014-02-11,33,87.2276769230769,"2016-11",,,,"WTI _ 33"
2014-02-12,0,0,"2014-02",,,,"WTI _ 00"
2014-02-12,1,0.556700000000006,"2014-03",,,0,"WTI _ 01"
2014-02-12,2,1.3271,"2014-04",,,-0.770399999999995,"WTI _ 02"
2014-02-12,3,84.9602615384615,"2014-05",,,,"WTI _ 03"
2014-02-12,4,85.0801076923077,"2014-06",,,,"WTI _ 04"
2014-02-12,5,3.85680000000001,"2014-07",,,,"WTI _ 05"
2014-02-12,6,4.72330000000001,"2014-08",,,-0.849050000000002,"WTI _ 06"
2014-02-12,7,5.48140000000001,"2014-09",,,,"WTI _ 07"
2014-02-12,8,85.5848461538462,"2014-10",,,,"WTI _ 08"
2014-02-12,9,85.6858769230769,"2014-11",,,,"WTI _ 09"
2014-02-12,10,7.745,"2014-12",,,,"WTI _ 10"
2014-02-12,11,8.53400000000001,"2015-01",,,,"WTI _ 11"
2014-02-12,12,9.0853,"2015-02",,,-0.726999999999999,"WTI _ 12"
2014-02-12,13,86.1139230769231,"2015-03",,,,"WTI _ 13"
2014-02-12,14,86.1946153846154,"2015-04",,,,"WTI _ 14"
2014-02-12,15,10.767,"2015-05",,,,"WTI _ 15"
2014-02-12,16,11.3227,"2015-06",,,,"WTI _ 16"
2014-02-12,17,11.9009,"2015-07",,,,"WTI _ 17"
2014-02-12,18,86.5238461538462,"2015-08",,,,"WTI _ 18"
2014-02-12,19,86.5871384615385,"2015-09",,,,"WTI _ 19"
2014-02-12,20,13.1745,"2015-10",,,,"WTI _ 20"
2014-02-12,21,13.54,"2015-11",,,,"WTI _ 21"
2014-02-12,22,14.0827,"2015-12",,,,"WTI _ 22"
2014-02-12,23,86.8657076923077,"2016-01",,,,"WTI _ 23"
2014-02-12,24,86.9238461538462,"2016-02",,,,"WTI _ 24"
2014-02-12,25,15.355,"2016-03",,,,"WTI _ 25"
2014-02-12,26,15.68,"2016-04",,,,"WTI _ 26"
2014-02-12,27,15.9914,"2016-05",,,,"WTI _ 27"
2014-02-12,28,87.1440615384615,"2016-06",,,,"WTI _ 28"
2014-02-12,29,87.1963846153846,"2016-07",,,,"WTI _ 29"
2014-02-12,30,16.983,"2016-08",,,-0.438761111111111,"WTI _ 30"
2014-02-12,31,17.23,"2016-09",,,,"WTI _ 31"
2014-02-12,32,17.4167,"2016-10",,,,"WTI _ 32"
2014-02-12,33,87.3326307692308,"2016-11",,,,"WTI _ 33"
2014-02-13,0,0,"2014-02",,0.660347517561094,,"WTI _ 00"
2014-02-13,1,-84.0702153846154,"2014-03",,-0.166171322612341,0,"WTI _ 01"
2014-02-13,2,-83.3445153846154,"2014-04",,-0.407717553595686,-0.725700000000003,"WTI _ 02"
2014-02-13,3,-82.5202153846154,"2014-05",,-0.363723864348851,,"WTI _ 03"
2014-02-13,4,0.426707692307692,"2014-06",,0.26973660628258,,"WTI _ 04"
2014-02-13,5,0.561599999999999,"2014-07",,0.642967336212782,,"WTI _ 05"
2014-02-13,6,-80.0169153846154,"2014-08",,-0.160067295975712,-0.831899999999997,"WTI _ 06"
2014-02-13,7,-79.2588153846154,"2014-09",,-0.392150177315665,,"WTI _ 07"
2014-02-13,8,-78.4867153846154,"2014-10",,-0.348091000969637,,"WTI _ 08"
2014-02-13,9,1.03456923076923,"2014-11",,,,"WTI _ 09"
2014-02-13,10,1.16893846153846,"2014-12",,0.617877388806374,,"WTI _ 10"
2014-02-13,11,-76.1142153846154,"2015-01",,-0.153746274237514,,"WTI _ 11"
2014-02-13,12,-75.5397153846154,"2015-02",,-0.377496976476279,-0.746200000000002,"WTI _ 12"
2014-02-13,13,-74.9216153846154,"2015-03",,,,"WTI _ 13"
2014-02-13,14,1.56106153846154,"2015-04",,0.251856899374643,,"WTI _ 14"
2014-02-13,15,1.64832307692308,"2015-05",,0.59657321232089,,"WTI _ 15"
2014-02-13,16,-73.2575153846154,"2015-06",,-0.148776435720373,,"WTI _ 16"
2014-02-13,17,-72.6793153846154,"2015-07",,-0.365844489233208,,"WTI _ 17"
2014-02-13,18,-72.2302153846154,"2015-08",,-0.32423554504003,,"WTI _ 18"
2014-02-13,19,1.95615384615385,"2015-09",,0.245550240615842,,"WTI _ 19"
2014-02-13,20,2.01970769230769,"2015-10",,0.580568989931814,,"WTI _ 20"
2014-02-13,21,-71.0402153846154,"2015-11",,-0.144980123576652,,"WTI _ 21"
2014-02-13,22,-70.4975153846154,"2015-12",,-0.357493037871828,,"WTI _ 22"
2014-02-13,23,-70.0081153846154,"2016-01",,-0.31665219856126,,"WTI _ 23"
2014-02-13,24,2.29286153846154,"2016-02",,,,"WTI _ 24"
2014-02-13,25,2.35467692307692,"2016-03",,0.567447991004081,,"WTI _ 25"
2014-02-13,26,-68.9135153846154,"2016-04",,-0.141146520858957,,"WTI _ 26"
2014-02-13,27,-68.6088153846154,"2016-05",,-0.349258998268444,,"WTI _ 27"
2014-02-13,28,-68.2188153846154,"2016-06",,-0.309952067243054,,"WTI _ 28"
2014-02-13,29,2.56232307692308,"2016-07",,0.236009465167017,,"WTI _ 29"
2014-02-13,30,2.60255384615385,"2016-08",,,-4.34123717948718,"WTI _ 30"
2014-02-13,31,-67.3702153846154,"2016-09",,,,"WTI _ 31"
2014-02-13,32,-67.1835153846154,"2016-10",,,,"WTI _ 32"
2014-02-13,33,-66.9802153846154,"2016-11",,,,"WTI _ 33"
2014-02-14,0,0,"2014-02",,,,"WTI _ 00"
2014-02-14,1,0.0553846153846145,"2014-03",,,0,"WTI _ 01"
2014-02-14,2,-83.6992307692308,"2014-04",,,83.7546153846154,"WTI _ 02"
2014-02-14,3,-82.8892307692308,"2014-05",,,,"WTI _ 03"
2014-02-14,4,-82.1292307692308,"2014-06",,,,"WTI _ 04"
2014-02-14,5,0.539015384615386,"2014-07",,,,"WTI _ 05"
2014-02-14,6,0.671276923076922,"2014-08",,,-21.0926269230769,"WTI _ 06"
2014-02-14,7,-79.6378307692308,"2014-09",,,,"WTI _ 07"
2014-02-14,8,-78.8622307692308,"2014-10",,,,"WTI _ 08"
2014-02-14,9,-78.1808307692308,"2014-11",,0.26239605333059,,"WTI _ 09"
2014-02-14,10,1.14530769230769,"2014-12",,,,"WTI _ 10"
2014-02-14,11,1.27230769230769,"2015-01",,,,"WTI _ 11"
2014-02-14,12,-75.9087307692308,"2015-02",,,12.7633346153846,"WTI _ 12"
2014-02-14,13,-75.2874307692308,"2015-03",,-0.334755725483223,,"WTI _ 13"
2014-02-14,14,-74.7459307692308,"2015-04",,,,"WTI _ 14"
2014-02-14,15,1.62776923076923,"2015-05",,,,"WTI _ 15"
2014-02-14,16,1.71426153846154,"2015-06",,,,"WTI _ 16"
2014-02-14,17,-73.0383307692308,"2015-07",,,,"WTI _ 17"
2014-02-14,18,-72.5892307692308,"2015-08",,,,"WTI _ 18"
2014-02-14,19,-72.1778307692308,"2015-09",,,,"WTI _ 19"
2014-02-14,20,1.99915384615385,"2015-10",,,,"WTI _ 20"
2014-02-14,21,2.05538461538461,"2015-11",,,,"WTI _ 21"
2014-02-14,22,-70.8565307692308,"2015-12",,,,"WTI _ 22"
2014-02-14,23,-70.3671307692308,"2016-01",,,,"WTI _ 23"
2014-02-14,24,-69.9892307692308,"2016-02",,0.24123991089458,,"WTI _ 24"
2014-02-14,25,2.33412307692308,"2016-03",,,,"WTI _ 25"
2014-02-14,26,2.38204615384615,"2016-04",,,,"WTI _ 26"
2014-02-14,27,-68.9778307692308,"2016-05",,,,"WTI _ 27"
2014-02-14,28,-68.5910307692308,"2016-06",,,,"WTI _ 28"
2014-02-14,29,-68.2577307692308,"2016-07",,,,"WTI _ 29"
2014-02-14,30,2.57892307692308,"2016-08",,0.646997674097056,-4.36042521367521,"WTI _ 30"
2014-02-14,31,2.61633846153846,"2016-09",,,,"WTI _ 31"
2014-02-14,32,-67.5725307692308,"2016-10",,,,"WTI _ 32"
2014-02-14,33,-67.3821307692308,"2016-11",,,,"WTI _ 33"
2014-02-15,0,,,0,,,"WTI _ 00"
2014-02-15,1,,,0.25869311740891,,,"WTI _ 01"
2014-02-15,2,,,-3.36417408906883,,,"WTI _ 02"
2014-02-15,3,,,-2.70468340080971,,,"WTI _ 03"
2014-02-15,4,,,2.14311943319838,,,"WTI _ 04"
2014-02-15,5,,,2.60133684210526,,,"WTI _ 05"
2014-02-15,6,,,3.1475979757085,,,"WTI _ 06"
2014-02-15,7,,,-0.302355060728743,,,"WTI _ 07"
2014-02-15,8,,,0.274310931174085,,,"WTI _ 08"
2014-02-15,9,,,4.82231700404858,,,"WTI _ 09"
2014-02-15,10,,,5.26721295546559,,,"WTI _ 10"
2014-02-15,11,,,5.782604048583,,,"WTI _ 11"
2014-02-15,12,,,2.35687854251012,,,"WTI _ 12"
2014-02-15,13,,,2.84300647773279,,,"WTI _ 13"
2014-02-15,14,,,7.14509959514169,,,"WTI _ 14"
2014-02-15,15,,,7.42415668016194,,,"WTI _ 15"
2014-02-15,16,,,7.74861457489878,,,"WTI _ 16"
2014-02-15,17,,,4.42360728744939,,,"WTI _ 17"
2014-02-15,18,,,6.33254158794421,,,"WTI _ 18"
2014-02-15,19,,,4.97642105263158,,,"WTI _ 19"
2014-02-15,20,,,9.05592267206477,,,"WTI _ 20"
2014-02-15,21,,,13.0894927125506,,,"WTI _ 21"
2014-02-15,22,,,5.96677530364372,,,"WTI _ 22"
2014-02-15,23,,,6.34220809716599,,,"WTI _ 23"
2014-02-15,24,,,7.84734415204678,,,"WTI _ 24"
2014-02-15,25,,,10.4948291497976,,,"WTI _ 25"
2014-02-15,26,,,10.7675967611336,,,"WTI _ 26"
2014-02-15,27,,,7.28100850202429,,,"WTI _ 27"
2014-02-15,28,,,11.1707453441295,,,"WTI _ 28"
2014-02-15,29,,,7.73970526315789,,,"WTI _ 29"
2014-02-15,30,,,11.5526882591093,,,"WTI _ 30"
2014-02-15,31,,,11.7607870445344,,,"WTI _ 31"
2014-02-15,32,,,8.25982226720647,,,"WTI _ 32"
2014-02-15,33,,,11.9665226720648,,,"WTI _ 33"
2014-02-18,0,0,"2014-02",,,,"WTI _ 00"
2014-02-18,1,0.343299999999999,"2014-03",,,0,"WTI _ 01"
2014-02-18,2,85.2431846153846,"2014-04",,,-84.8998846153846,"WTI _ 02"
2014-02-18,3,85.3715384615385,"2014-05",,,,"WTI _ 03"
2014-02-18,4,2.68429999999999,"2014-06",,,,"WTI _ 04"
2014-02-18,5,3.6032,"2014-07",,,,"WTI _ 05"
2014-02-18,6,4.49329999999999,"2014-08",,,20.1874711538462,"WTI _ 06"
2014-02-18,7,85.8922,"2014-09",,,,"WTI _ 07"
2014-02-18,8,86.0136769230769,"2014-10",,,,"WTI _ 08"
2014-02-18,9,6.7637,"2014-11",,,,"WTI _ 09"
2014-02-18,10,7.6477,"2014-12",,,,"WTI _ 10"
2014-02-18,11,8.488,"2015-01",,,,"WTI _ 11"
2014-02-18,12,86.4785846153846,"2015-02",,,-13.6642141025641,"WTI _ 12"
2014-02-18,13,86.5764307692308,"2015-03",,,,"WTI _ 13"
2014-02-18,14,10.2667,"2015-04",,,,"WTI _ 14"
2014-02-18,15,10.8405,"2015-05",,,,"WTI _ 15"
2014-02-18,16,11.4055,"2015-06",,,,"WTI _ 16"
2014-02-18,17,86.9260769230769,"2015-07",,,,"WTI _ 17"
2014-02-18,18,86.9966615384615,"2015-08",,,,"WTI _ 18"
2014-02-18,19,12.88,"2015-09",,,,"WTI _ 19"
2014-02-18,20,13.3218,"2015-10",,,,"WTI _ 20"
2014-02-18,21,13.7,"2015-11",,,,"WTI _ 21"
2014-02-18,22,87.2719538461538,"2015-12",,,,"WTI _ 22"
2014-02-18,23,87.3461076923077,"2016-01",,,,"WTI _ 23"
2014-02-18,24,15.09,"2016-02",,,,"WTI _ 24"
2014-02-18,25,15.495,"2016-03",,,,"WTI _ 25"
2014-02-18,26,15.8133,"2016-04",,,,"WTI _ 26"
2014-02-18,27,87.5594461538462,"2016-05",,,,"WTI _ 27"
2014-02-18,28,87.6189538461538,"2016-06",,,,"WTI _ 28"
2014-02-18,29,16.835,"2016-07",,,,"WTI _ 29"
2014-02-18,30,17.1061,"2016-08",,,3.85402692307692,"WTI _ 30"
2014-02-18,31,17.3638,"2016-09",,,,"WTI _ 31"
2014-02-18,32,87.7823076923077,"2016-10",,,,"WTI _ 32"
2014-02-18,33,87.8146153846154,"2016-11",,,,"WTI _ 33"
2014-02-19,0,0,"2014-02",,0.666952436439813,,"WTI _ 00"
2014-02-19,1,0.472500000000011,"2014-03",,-0.102845132947567,0,"WTI _ 01"
2014-02-19,2,1.41250000000001,"2014-04",,-0.469271955118596,-0.939999999999998,"WTI _ 02"
2014-02-19,3,86.9304538461539,"2014-05",,-0.372243398285369,,"WTI _ 03"
2014-02-19,4,87.0744846153846,"2014-06",,0.269557245400663,,"WTI _ 04"
2014-02-19,5,4.3943,"2014-07",,0.648192570826179,,"WTI _ 05"
2014-02-19,6,5.3725,"2014-08",,-0.0994403903748683,-0.989999999999998,"WTI _ 06"
2014-02-19,7,6.2325,"2014-09",,-0.45125842620378,,"WTI _ 07"
2014-02-19,8,87.6496846153846,"2014-10",,-0.355917427111117,,"WTI _ 08"
2014-02-19,9,87.7694230769231,"2014-11",,,,"WTI _ 09"
2014-02-19,10,8.8884,"2014-12",,0.62254111744798,,"WTI _ 10"
2014-02-19,11,9.8625,"2015-01",,-0.0956187003412539,,"WTI _ 11"
2014-02-19,12,10.5699,"2015-02",,-0.434244155690049,-0.866233333333334,"WTI _ 12"
2014-02-19,13,88.2981615384615,"2015-03",,,,"WTI _ 13"
2014-02-19,14,88.3976230769231,"2015-04",,0.251560920668282,,"WTI _ 14"
2014-02-19,15,12.6275,"2015-05",,0.601018864778829,,"WTI _ 15"
2014-02-19,16,13.257,"2015-06",,-0.0924435545097282,,"WTI _ 16"
2014-02-19,17,13.9225,"2015-07",,-0.420768529544264,,"WTI _ 17"
2014-02-19,18,88.7776230769231,"2015-08",,-0.331186904355594,,"WTI _ 18"
2014-02-19,19,88.8511769230769,"2015-09",,0.245231114528253,,"WTI _ 19"
2014-02-19,20,15.4089,"2015-10",,0.584684699050028,,"WTI _ 20"
2014-02-19,21,15.825,"2015-11",,-0.0901310387641774,,"WTI _ 21"
2014-02-19,22,16.4211,"2015-12",,-0.411093088669185,,"WTI _ 22"
2014-02-19,23,89.1648846153846,"2016-01",,-0.32315178372112,,"WTI _ 23"
2014-02-19,24,89.2301923076923,"2016-02",,,,"WTI _ 24"
2014-02-19,25,17.8534,"2016-03",,0.571217796945442,,"WTI _ 25"
2014-02-19,26,18.2258,"2016-04",,-0.0876531822733096,,"WTI _ 26"
2014-02-19,27,18.5754,"2016-05",,-0.401707171409004,,"WTI _ 27"
2014-02-19,28,89.4787923076923,"2016-06",,-0.316326970749296,,"WTI _ 28"
2014-02-19,29,89.5369615384615,"2016-07",,0.23568081931902,,"WTI _ 29"
2014-02-19,30,19.6908,"2016-08",,,-0.506716666666667,"WTI _ 30"
2014-02-19,31,19.9839,"2016-09",,,,"WTI _ 31"
2014-02-19,32,20.2025,"2016-10",,,,"WTI _ 32"
2014-02-19,33,89.6996846153846,"2016-11",,,,"WTI _ 33"
2014-02-20,0,0,"2014-02",,,,"WTI _ 00"
2014-02-20,1,-86.5036307692308,"2014-03",,,0,"WTI _ 01"
2014-02-20,2,-85.5036307692308,"2014-04",,,-1,"WTI _ 02"
2014-02-20,3,-84.4003307692308,"2014-05",,,,"WTI _ 03"
2014-02-20,4,0.546153846153846,"2014-06",,,,"WTI _ 04"
2014-02-20,5,0.715738461538461,"2014-07",,,,"WTI _ 05"
2014-02-20,6,-81.2536307692308,"2014-08",,,-1.0625,"WTI _ 06"
2014-02-20,7,-80.3707307692308,"2014-09",,,,"WTI _ 07"
2014-02-20,8,-79.4819307692308,"2014-10",,,,"WTI _ 08"
2014-02-20,9,1.26636923076923,"2014-11",,0.274619578858567,,"WTI _ 09"
2014-02-20,10,1.42007692307692,"2014-12",,,,"WTI _ 10"
2014-02-20,11,-76.7156307692308,"2015-01",,,,"WTI _ 11"
2014-02-20,12,-75.9962307692308,"2015-02",,,-0.876233333333334,"WTI _ 12"
2014-02-20,13,-75.2304307692308,"2015-03",,-0.362150111290492,,"WTI _ 13"
2014-02-20,14,1.90329230769231,"2015-04",,,,"WTI _ 14"
2014-02-20,15,2.00667692307692,"2015-05",,,,"WTI _ 15"
2014-02-20,16,-73.2409307692308,"2015-06",,,,"WTI _ 16"
2014-02-20,17,-72.5500307692308,"2015-07",,,,"WTI _ 17"
2014-02-20,19,-71.5165307692308,"2015-09",,,,"WTI _ 19"
2014-02-20,20,2.44889230769231,"2015-10",,,,"WTI _ 20"
2014-02-20,21,2.51329230769231,"2015-11",,,,"WTI _ 21"
2014-02-20,22,-69.9918307692308,"2015-12",,,,"WTI _ 22"
2014-02-20,23,-69.4504307692308,"2016-01",,,,"WTI _ 23"
2014-02-20,24,-69.0436307692308,"2016-02",,0.237981371602731,,"WTI _ 24"
2014-02-20,25,2.82090769230769,"2016-03",,,,"WTI _ 25"
2014-02-20,26,2.8756,"2016-04",,,,"WTI _ 26"
2014-02-20,27,-67.9007307692308,"2016-05",,,,"WTI _ 27"
2014-02-20,28,-67.4759307692308,"2016-06",,,,"WTI _ 28"
2014-02-20,29,-67.1116307692308,"2016-07",,,,"WTI _ 29"
2014-02-20,30,3.09533846153846,"2016-08",,0.628808207268669,-4.39397606837607,"WTI _ 30"
2014-02-20,31,3.14043076923077,"2016-09",,,,"WTI _ 31"
2014-02-20,32,-66.3003307692308,"2016-10",,,,"WTI _ 32"
2014-02-20,33,-66.0569307692308,"2016-11",,,,"WTI _ 33"
2014-02-21,0,0,"2014-02",,,,"WTI _ 00"
2014-02-21,1,86.8435846153846,"2014-03",,,0,"WTI _ 01"
2014-02-21,2,86.9751692307692,"2014-04",,,-0.131584615384615,"WTI _ 02"
2014-02-21,3,2.14999999999999,"2014-05",,,,"WTI _ 03"
2014-02-21,4,3.1129,"2014-06",,,,"WTI _ 04"
2014-02-21,5,4.2009,"2014-07",,,,"WTI _ 05"
2014-02-21,6,87.6020461538461,"2014-08",,,-0.156719230769231,"WTI _ 06"
2014-02-21,7,87.7349384615385,"2014-09",,,,"WTI _ 07"
2014-02-21,8,6.95829999999999,"2014-10",,,,"WTI _ 08"
2014-02-21,9,7.73,"2014-11",,,,"WTI _ 09"
2014-02-21,10,8.7323,"2014-12",,,,"WTI _ 10"
2014-02-21,11,88.2956923076923,"2015-01",,,,"WTI _ 11"
2014-02-21,12,88.4080923076923,"2015-02",,,-0.134341025641026,"WTI _ 12"
2014-02-21,13,11.2464,"2015-03",,,,"WTI _ 13"
2014-02-21,14,11.9167,"2015-04",,,,"WTI _ 14"
2014-02-21,15,12.582,"2015-05",,,,"WTI _ 15"
